	Kingdom	Phylum	Class	Order	Family	Genus	ASV
ASV9860	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	ASV9860
ASV9861	Bacteria	NA	NA	NA	NA	NA	ASV9861
ASV9862	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	ASV9862
ASV9863	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9863
ASV9864	Eukaryota	NA	NA	NA	NA	NA	ASV9864
ASV9865	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	ASV9865
ASV9866	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	ASV9866
ASV9867	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	NA	ASV9867
ASV9868	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV9868
ASV9869	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV9869
ASV9870	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	ASV9870
ASV9871	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	ASV9871
ASV9872	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV9872
ASV9873	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4	Paramaledivibacter	ASV9873
ASV9874	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	ASV9874
ASV9875	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	NA	ASV9875
ASV9876	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV9876
ASV9877	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Candidatus_Endobugula	ASV9877
ASV9878	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	ASV9878
ASV9879	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV9879
ASV9880	NA	NA	NA	NA	NA	NA	ASV9880
ASV9881	Bacteria	NA	NA	NA	NA	NA	ASV9881
ASV9882	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidetes_BD2-2	NA	ASV9882
ASV9883	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	NA	ASV9883
ASV9884	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	ASV9884
ASV9885	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9885
ASV9886	Bacteria	Kiritimatiellaeota	Kiritimatiellae	NA	NA	NA	ASV9886
ASV9887	Bacteria	NA	NA	NA	NA	NA	ASV9887
ASV9888	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9888
ASV9889	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV9889
ASV9890	Bacteria	NA	NA	NA	NA	NA	ASV9890
ASV9891	Archaea	NA	NA	NA	NA	NA	ASV9891
ASV9892	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV9892
ASV9893	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV9893
ASV9894	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9894
ASV9895	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9895
ASV9896	Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	NA	ASV9896
ASV9897	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pseudovibrio	ASV9897
ASV9898	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV9898
ASV9899	Bacteria	Kiritimatiellaeota	Kiritimatiellae	NA	NA	NA	ASV9899
ASV9900	Bacteria	NA	NA	NA	NA	NA	ASV9900
ASV9901	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV9901
ASV9902	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV9902
ASV9903	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	ASV9903
ASV9904	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	ASV9904
ASV9905	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV9905
ASV9906	Bacteria	Margulisbacteria	NA	NA	NA	NA	ASV9906
ASV9907	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	ASV9907
ASV9908	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV9908
ASV9909	Bacteria	Elusimicrobia	NA	NA	NA	NA	ASV9909
ASV9910	Bacteria	Margulisbacteria	NA	NA	NA	NA	ASV9910
ASV9911	Archaea	NA	NA	NA	NA	NA	ASV9911
ASV9912	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus_Fritschea	ASV9912
ASV9913	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Kistimonas	ASV9913
ASV9914	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens	ASV9914
ASV9915	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	NA	ASV9915
ASV9916	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	NA	ASV9916
ASV9917	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV9917
ASV9918	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospira	ASV9918
ASV9919	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV9919
ASV9920	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9920
ASV9921	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV9921
ASV9922	Bacteria	NA	NA	NA	NA	NA	ASV9922
ASV9923	NA	NA	NA	NA	NA	NA	ASV9923
ASV9924	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	Terasakiella	ASV9924
ASV9925	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV9925
ASV9926	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	ASV9926
ASV9927	Bacteria	Margulisbacteria	NA	NA	NA	NA	ASV9927
ASV9928	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9928
ASV9929	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9929
ASV9930	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV9930
ASV9931	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9931
ASV9932	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA	ASV9932
ASV9933	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	ASV9933
ASV9934	Bacteria	NA	NA	NA	NA	NA	ASV9934
ASV9935	Bacteria	NA	NA	NA	NA	NA	ASV9935
ASV9936	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	NA	ASV9936
ASV9937	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA	ASV9937
ASV9938	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA	ASV9938
ASV9939	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV9939
ASV9940	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	ASV9940
ASV9941	Bacteria	Margulisbacteria	NA	NA	NA	NA	ASV9941
ASV9942	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	ASV9942
ASV9943	Bacteria	Cyanobacteria	NA	NA	NA	NA	ASV9943
ASV9944	Bacteria	Planctomycetes	NA	NA	NA	NA	ASV9944
ASV9945	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV9945
ASV9946	Bacteria	NA	NA	NA	NA	NA	ASV9946
ASV9947	Archaea	NA	NA	NA	NA	NA	ASV9947
ASV9948	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV9948
ASV9949	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV9949
ASV9950	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA	ASV9950
ASV9951	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9951
ASV9952	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9952
ASV9953	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV9953
ASV9954	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV9954
ASV9955	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	ASV9955
ASV9956	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	ASV9956
ASV9957	Bacteria	NA	NA	NA	NA	NA	ASV9957
ASV9958	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	ASV9958
ASV9959	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV9959
ASV9960	NA	NA	NA	NA	NA	NA	ASV9960
ASV9961	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paraclostridium	ASV9961
ASV9962	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	ASV9962
ASV9963	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9963
ASV9964	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA	ASV9964
ASV9965	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA	ASV9965
ASV9966	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	ASV9966
ASV9967	Bacteria	NA	NA	NA	NA	NA	ASV9967
ASV9968	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV9968
ASV9969	Bacteria	NA	NA	NA	NA	NA	ASV9969
ASV9970	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	ASV9970
ASV9971	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV9971
ASV9972	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9972
ASV9973	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	NA	ASV9973
ASV9974	Bacteria	Planctomycetes	OM190	NA	NA	NA	ASV9974
ASV9975	Bacteria	Omnitrophicaeota	NA	NA	NA	NA	ASV9975
ASV9976	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV9976
ASV9977	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna	ASV9977
ASV9978	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV9978
ASV9979	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9979
ASV9980	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV9980
ASV9981	Bacteria	Omnitrophicaeota	NA	NA	NA	NA	ASV9981
ASV9982	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	NA	ASV9982
ASV9983	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	ASV9983
ASV9984	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9984
ASV9985	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV9985
ASV9986	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV9986
ASV9987	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	NA	ASV9987
ASV9988	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA	ASV9988
ASV9989	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	NA	NA	ASV9989
ASV9990	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV9990
ASV9991	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV9991
ASV9992	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV9992
ASV9993	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera	ASV9993
ASV9994	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV9994
ASV9995	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV9995
ASV9996	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV9996
ASV9997	Bacteria	Omnitrophicaeota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	ASV9997
ASV9998	Bacteria	Omnitrophicaeota	NA	NA	NA	NA	ASV9998
ASV9999	NA	NA	NA	NA	NA	NA	ASV9999
ASV10000	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	ASV10000
ASV10001	Bacteria	NA	NA	NA	NA	NA	ASV10001
ASV10002	Bacteria	Gemmatimonadetes	PAUC43f_marine_benthic_group	NA	NA	NA	ASV10002
ASV10003	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	ASV10003
ASV10004	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA	ASV10004
ASV10005	Bacteria	NA	NA	NA	NA	NA	ASV10005
ASV10006	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas	ASV10006
ASV10007	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Psychrosphaera	ASV10007
ASV10008	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10008
ASV10009	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA	ASV10009
ASV10010	Bacteria	Gemmatimonadetes	BD2-11_terrestrial_group	NA	NA	NA	ASV10010
ASV10011	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10011
ASV10012	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10012
ASV10013	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10013
ASV10014	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	ASV10014
ASV10015	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV10015
ASV10016	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10016
ASV10017	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV10017
ASV10018	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA	ASV10018
ASV10019	Bacteria	NA	NA	NA	NA	NA	ASV10019
ASV10020	Bacteria	NA	NA	NA	NA	NA	ASV10020
ASV10021	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	NA	NA	ASV10021
ASV10022	Bacteria	NA	NA	NA	NA	NA	ASV10022
ASV10023	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	NA	ASV10023
ASV10024	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10024
ASV10025	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10025
ASV10026	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV10026
ASV10027	Bacteria	Omnitrophicaeota	NA	NA	NA	NA	ASV10027
ASV10028	Bacteria	NA	NA	NA	NA	NA	ASV10028
ASV10029	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV10029
ASV10030	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV10030
ASV10031	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10031
ASV10032	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	ASV10032
ASV10033	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NA	NA	ASV10033
ASV10034	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10034
ASV10035	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4	Paramaledivibacter	ASV10035
ASV10036	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	NA	ASV10036
ASV10037	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10037
ASV10038	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV10038
ASV10039	Bacteria	NA	NA	NA	NA	NA	ASV10039
ASV10040	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	ASV10040
ASV10041	Bacteria	NA	NA	NA	NA	NA	ASV10041
ASV10042	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV10042
ASV10043	Bacteria	NA	NA	NA	NA	NA	ASV10043
ASV10044	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	ASV10044
ASV10045	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NA	NA	ASV10045
ASV10046	Bacteria	NA	NA	NA	NA	NA	ASV10046
ASV10047	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV10047
ASV10048	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	ASV10048
ASV10049	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV10049
ASV10050	Bacteria	NA	NA	NA	NA	NA	ASV10050
ASV10051	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	ASV10051
ASV10052	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV10052
ASV10053	Bacteria	NA	NA	NA	NA	NA	ASV10053
ASV10054	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	ASV10054
ASV10055	Eukaryota	Ochrophyta	Diatomea	Coscinodiscophytina	Coscinodiscophytina_fa	Coscinodiscus	ASV10055
ASV10056	Bacteria	NA	NA	NA	NA	NA	ASV10056
ASV10057	Bacteria	NA	NA	NA	NA	NA	ASV10057
ASV10058	Archaea	Euryarchaeota	Thermoplasmata	Marine_Benthic_Group_D_and_DHVEG-1	NA	NA	ASV10058
ASV10059	Bacteria	NA	NA	NA	NA	NA	ASV10059
ASV10060	Eukaryota	Ciliophora	Intramacronucleata	Conthreep	Phyllopharyngea	Pithites	ASV10060
ASV10061	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV10061
ASV10062	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV10062
ASV10063	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA	ASV10063
ASV10064	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV10064
ASV10065	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA	ASV10065
ASV10066	Bacteria	NA	NA	NA	NA	NA	ASV10066
ASV10067	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10067
ASV10068	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	ASV10068
ASV10069	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10069
ASV10070	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10070
ASV10071	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	ASV10071
ASV10072	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10072
ASV10073	Bacteria	NA	NA	NA	NA	NA	ASV10073
ASV10074	Bacteria	Lentisphaerae	Oligosphaeria	P.palmC41	NA	NA	ASV10074
ASV10075	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV10075
ASV10076	Eukaryota	NA	NA	NA	NA	NA	ASV10076
ASV10077	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV10077
ASV10078	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	NA	ASV10078
ASV10079	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10079
ASV10080	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	ASV10080
ASV10081	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Temperatibacteraceae	Temperatibacter	ASV10081
ASV10082	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10082
ASV10083	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV10083
ASV10084	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	ASV10084
ASV10085	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	ASV10085
ASV10086	NA	NA	NA	NA	NA	NA	ASV10086
ASV10087	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Sva0081_sediment_group	ASV10087
ASV10088	Archaea	NA	NA	NA	NA	NA	ASV10088
ASV10089	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	ASV10089
ASV10090	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA	ASV10090
ASV10091	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta_2	ASV10091
ASV10092	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10092
ASV10093	Bacteria	Margulisbacteria	NA	NA	NA	NA	ASV10093
ASV10094	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA	ASV10094
ASV10095	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV10095
ASV10096	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV10096
ASV10097	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	ASV10097
ASV10098	Bacteria	NA	NA	NA	NA	NA	ASV10098
ASV10099	Bacteria	Planctomycetes	OM190	NA	NA	NA	ASV10099
ASV10100	Bacteria	Omnitrophicaeota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	ASV10100
ASV10101	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV10101
ASV10102	NA	NA	NA	NA	NA	NA	ASV10102
ASV10103	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV10103
ASV10104	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV10104
ASV10105	Bacteria	Proteobacteria	Gammaproteobacteria	CHAB-XI-27	NA	NA	ASV10105
ASV10106	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10106
ASV10107	Eukaryota	NA	NA	NA	NA	NA	ASV10107
ASV10108	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	ASV10108
ASV10109	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	FS142-36B-02	ASV10109
ASV10110	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	ASV10110
ASV10111	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10111
ASV10112	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV10112
ASV10113	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	ASV10113
ASV10114	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Ferrimonas	ASV10114
ASV10115	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV10115
ASV10116	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA	ASV10116
ASV10117	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	ASV10117
ASV10118	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV10118
ASV10119	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	ASV10119
ASV10120	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV10120
ASV10121	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10121
ASV10122	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10122
ASV10123	Bacteria	NA	NA	NA	NA	NA	ASV10123
ASV10124	Eukaryota	NA	NA	NA	NA	NA	ASV10124
ASV10125	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	ASV10125
ASV10126	Bacteria	NA	NA	NA	NA	NA	ASV10126
ASV10127	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10127
ASV10128	Bacteria	Planctomycetes	NA	NA	NA	NA	ASV10128
ASV10129	Bacteria	NA	NA	NA	NA	NA	ASV10129
ASV10130	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	NA	NA	ASV10130
ASV10131	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55	ASV10131
ASV10132	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	ASV10132
ASV10133	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV10133
ASV10134	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV10134
ASV10135	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10135
ASV10136	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV10136
ASV10137	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV10137
ASV10138	Bacteria	Cyanobacteria	Melainabacteria	Caenarcaniphilales	NA	NA	ASV10138
ASV10139	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NA	NA	ASV10139
ASV10140	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	NA	NA	ASV10140
ASV10141	Bacteria	Acidobacteria	Subgroup_26	NA	NA	NA	ASV10141
ASV10142	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	ASV10142
ASV10143	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV10143
